X,Y,method,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,BF10,power,X_desc,Y_desc,X_COG,Y_COG,COG_pair
PF00410.20,TIGR00065,pearson,two-sided,46919,0.4184347718592644,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,cell division protein FtsZ,J,D,"D,J"
PF00410.20,TIGR00082,pearson,two-sided,49742,0.4763027076383597,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosome-binding factor A,J,J,"J,J"
PF00410.20,TIGR00083,pearson,two-sided,46463,0.4261479611188646,[0.42 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,riboflavin biosynthesis protein RibF,J,H,"H,J"
PF00410.20,TIGR00084,pearson,two-sided,49046,0.4624140824461362,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,Holliday junction DNA helicase RuvA,J,L,"J,L"
PF00410.20,TIGR00086,pearson,two-sided,50342,0.5188016069031967,[0.51 0.53],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,SsrA-binding protein,J,O,"J,O"
PF00410.20,TIGR00088,pearson,two-sided,51268,0.48242069583461067,[0.48 0.49],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,tRNA (guanine(37)-N(1))-methyltransferase,J,J,"J,J"
PF00410.20,TIGR00090,pearson,two-sided,47201,0.30037727091166444,[0.29 0.31],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosome silencing factor,J,J,"J,J"
PF00410.20,TIGR00092,pearson,two-sided,49900,0.414906848318713,[0.41 0.42],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,GTP-binding protein YchF,J,J,"J,J"
PF00410.20,TIGR00095,pearson,two-sided,48297,0.39747735025526376,[0.39 0.4 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,J,J,"J,J"
PF00410.20,TIGR00115,pearson,two-sided,47516,0.43890541042760167,[0.43 0.45],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,trigger factor,J,O,"J,O"
PF00410.20,TIGR00116,pearson,two-sided,51003,0.35560711196748335,[0.35 0.36],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,translation elongation factor Ts,J,J,"J,J"
PF00410.20,TIGR00138,pearson,two-sided,45131,0.5137221993867493,[0.51 0.52],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,J,J,"J,J"
PF00410.20,TIGR00158,pearson,two-sided,50670,0.6275602755094936,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein bL9,J,J,"J,J"
PF00410.20,TIGR00166,pearson,two-sided,51192,0.490168269544227,[0.48 0.5 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein bS6,J,J,"J,J"
PF00410.20,TIGR00168,pearson,two-sided,50237,0.42000921208794245,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,translation initiation factor IF-3,J,J,"J,J"
PF00410.20,TIGR00186,pearson,two-sided,43563,0.4287774270034657,[0.42 0.44],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"RNA methyltransferase, TrmH family, group 3",J,J,"J,J"
PF00410.20,TIGR00194,pearson,two-sided,49961,0.5499571204725233,[0.54 0.56],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,excinuclease ABC subunit C,J,L,"J,L"
PF00410.20,TIGR00250,pearson,two-sided,48665,0.35479747367498504,[0.35 0.36],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,putative transcription antitermination factor YqgF,J,J,"J,J"
PF00410.20,TIGR00337,pearson,two-sided,47613,0.43254102541800055,[0.43 0.44],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,CTP synthase,J,F,"F,J"
PF00410.20,TIGR00344,pearson,two-sided,50281,0.5605709095648203,[0.55 0.57],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,alanine--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00362,pearson,two-sided,48635,0.4881970076399741,[0.48 0.49],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,chromosomal replication initiator protein DnaA,J,L,"J,L"
PF00410.20,TIGR00382,pearson,two-sided,42898,0.417969763568154,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"ATP-dependent Clp protease, ATP-binding subunit ClpX",J,O,"J,O"
PF00410.20,TIGR00392,pearson,two-sided,49124,0.575504132212412,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,isoleucine--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00396,pearson,two-sided,50033,0.5200113499162027,[0.51 0.53],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,leucine--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00398,pearson,two-sided,49332,0.5568776568754837,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,methionine--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00414,pearson,two-sided,49867,0.5773760946584402,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,serine--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00416,pearson,two-sided,43296,0.4774916155584943,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,DNA repair protein RadA,J,L,"J,L"
PF00410.20,TIGR00420,pearson,two-sided,48979,0.4464521890389996,[0.44 0.45],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,J,J,"J,J"
PF00410.20,TIGR00431,pearson,two-sided,49307,0.45106377551126214,[0.44 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,tRNA pseudouridine(55) synthase,J,J,"J,J"
PF00410.20,TIGR00435,pearson,two-sided,49146,0.4484266307650403,[0.44 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,cysteine--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00436,pearson,two-sided,45126,0.44856623837143217,[0.44 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,GTP-binding protein Era,J,J,"J,J"
PF00410.20,TIGR00442,pearson,two-sided,50034,0.5148635264400367,[0.51 0.52],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,histidine--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00445,pearson,two-sided,48099,0.4114065014385237,[0.4  0.42],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,phospho-N-acetylmuramoyl-pentapeptide-transferase,J,M,"J,M"
PF00410.20,TIGR00456,pearson,two-sided,49188,0.4704767433291512,[0.46 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,arginine--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00459,pearson,two-sided,47331,0.4985758288352814,[0.49 0.51],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,aspartate--tRNA ligase,J,J,"J,J"
PF00410.20,TIGR00460,pearson,two-sided,49655,0.4865563636021595,[0.48 0.49],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,methionyl-tRNA formyltransferase,J,J,"J,J"
PF00410.20,TIGR00468,pearson,two-sided,50864,0.43502352393711863,[0.43 0.44],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"phenylalanine--tRNA ligase, alpha subunit",J,J,"J,J"
PF00410.20,TIGR00472,pearson,two-sided,50059,0.47934757433741304,[0.47 0.49],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"phenylalanine--tRNA ligase, beta subunit",J,J,"J,J"
PF00410.20,TIGR00487,pearson,two-sided,51252,0.39648255319841713,[0.39 0.4 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,translation initiation factor IF-2,J,J,"J,J"
PF00410.20,TIGR00496,pearson,two-sided,51737,0.5478930082020032,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosome recycling factor,J,J,"J,J"
PF00410.20,TIGR00539,pearson,two-sided,45527,0.44634432963241666,[0.44 0.45],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,putative oxygen-independent coproporphyrinogen III oxidase,J,H,"H,J"
PF00410.20,TIGR00580,pearson,two-sided,46963,0.427890729619263,[0.42 0.44],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,transcription-repair coupling factor,J,L,"J,L"
PF00410.20,TIGR00593,pearson,two-sided,49182,0.4571886656010501,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,DNA polymerase I,J,L,"J,L"
PF00410.20,TIGR00615,pearson,two-sided,50510,0.2826016553800921,[0.27 0.29],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,recombination protein RecR,J,L,"J,L"
PF00410.20,TIGR00631,pearson,two-sided,49987,0.5472096721216444,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,excinuclease ABC subunit B,J,L,"J,L"
PF00410.20,TIGR00634,pearson,two-sided,44742,0.43344485077513384,[0.43 0.44],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,DNA repair protein RecN,J,L,"J,L"
PF00410.20,TIGR00635,pearson,two-sided,49845,0.44171250711538246,[0.43 0.45],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,Holliday junction DNA helicase RuvB,J,L,"J,L"
PF00410.20,TIGR00643,pearson,two-sided,47675,0.46102028796367234,[0.45 0.47],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ATP-dependent DNA helicase RecG,J,L,"J,L"
PF00410.20,TIGR00663,pearson,two-sided,48310,0.4620553857371811,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"DNA polymerase III, beta subunit",J,L,"J,L"
PF00410.20,TIGR00717,pearson,two-sided,42301,0.46952061161783093,[0.46 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein bS1,J,J,"J,J"
PF00410.20,TIGR00755,pearson,two-sided,50324,0.3721832917352896,[0.36 0.38],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal RNA small subunit methyltransferase A,J,J,"J,J"
PF00410.20,TIGR00810,pearson,two-sided,50262,0.28187682845416484,[0.27 0.29],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"preprotein translocase, SecG subunit",J,U,"J,U"
PF00410.20,TIGR00922,pearson,two-sided,49098,0.3590510554989514,[0.35 0.37],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,transcription termination/antitermination factor NusG,J,K,"J,K"
PF00410.20,TIGR00928,pearson,two-sided,43767,0.4671244418116282,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,adenylosuccinate lyase,J,F,"F,J"
PF00410.20,TIGR00959,pearson,two-sided,46913,0.420414264881951,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,signal recognition particle protein,J,U,"J,U"
PF00410.20,TIGR00963,pearson,two-sided,48993,0.471215796856404,[0.46 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"preprotein translocase, SecA subunit",J,U,"J,U"
PF00410.20,TIGR00964,pearson,two-sided,48014,0.323508079546204,[0.32 0.33],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"preprotein translocase, SecE subunit",J,U,"J,U"
PF00410.20,TIGR00967,pearson,two-sided,52317,0.4569749389084636,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"preprotein translocase, SecY subunit",J,U,"J,U"
PF00410.20,TIGR01009,pearson,two-sided,51889,0.36182199883752897,[0.35 0.37],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uS3,J,J,"J,J"
PF00410.20,TIGR01011,pearson,two-sided,50842,0.5475643800006622,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uS2,J,J,"J,J"
PF00410.20,TIGR01017,pearson,two-sided,50935,0.39340452336298537,[0.39 0.4 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uS4,J,J,"J,J"
PF00410.20,TIGR01021,pearson,two-sided,53191,0.5650023868860681,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uS5,J,J,"J,J"
PF00410.20,TIGR01029,pearson,two-sided,49963,0.5203653156867287,[0.51 0.53],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uS7,J,J,"J,J"
PF00410.20,TIGR01032,pearson,two-sided,51317,0.4290412539584282,[0.42 0.44],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein bL20,J,J,"J,J"
PF00410.20,TIGR01039,pearson,two-sided,43366,0.30680703956074706,[0.3  0.32],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"ATP synthase F1, beta subunit",J,C,"C,J"
PF00410.20,TIGR01044,pearson,two-sided,51639,0.30274254294244723,[0.29 0.31],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL22,J,J,"J,J"
PF00410.20,TIGR01059,pearson,two-sided,47138,0.39479420270479504,[0.39 0.4 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"DNA gyrase, B subunit",J,L,"J,L"
PF00410.20,TIGR01063,pearson,two-sided,48074,0.4490527297535809,[0.44 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"DNA gyrase, A subunit",J,L,"J,L"
PF00410.20,TIGR01066,pearson,two-sided,51446,0.3991262142316027,[0.39 0.41],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL13,J,J,"J,J"
PF00410.20,TIGR01071,pearson,two-sided,52990,0.22446607927447584,[0.22 0.23],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL15,J,J,"J,J"
PF00410.20,TIGR01079,pearson,two-sided,52858,0.4511042739933762,[0.44 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL24,J,J,"J,J"
PF00410.20,TIGR01082,pearson,two-sided,47292,0.44489778886201403,[0.44 0.45],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,UDP-N-acetylmuramate--L-alanine ligase,J,M,"J,M"
PF00410.20,TIGR01087,pearson,two-sided,48642,0.4722151419499443,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,UDP-N-acetylmuramoylalanine--D-glutamate ligase,J,M,"J,M"
PF00410.20,TIGR01128,pearson,two-sided,47806,0.5394242423731108,[0.53 0.55],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"DNA polymerase III, delta subunit",J,L,"J,L"
PF00410.20,TIGR01146,pearson,two-sided,43873,0.3432959300515149,[0.34 0.35],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"ATP synthase F1, gamma subunit",J,C,"C,J"
PF00410.20,TIGR01164,pearson,two-sided,52193,0.25779808552453876,[0.25 0.27],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL16,J,J,"J,J"
PF00410.20,TIGR01169,pearson,two-sided,49099,0.5176221294656277,[0.51 0.52],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL1,J,J,"J,J"
PF00410.20,TIGR01171,pearson,two-sided,51644,0.4774262696775653,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL2,J,J,"J,J"
PF00410.20,TIGR01302,pearson,two-sided,43177,0.4567972489618215,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,inosine-5'-monophosphate dehydrogenase,J,F,"F,J"
PF00410.20,TIGR01391,pearson,two-sided,48688,0.522179197052321,[0.52 0.53],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,DNA primase,J,L,"J,L"
PF00410.20,TIGR01393,pearson,two-sided,49793,0.4186696952611689,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,elongation factor 4,J,J,"J,J"
PF00410.20,TIGR01394,pearson,two-sided,47047,0.37386532751268853,[0.37 0.38],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,GTP-binding protein TypA/BipA,J,T,"J,T"
PF00410.20,TIGR01510,pearson,two-sided,47531,0.2859343227019312,[0.28 0.29],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,pantetheine-phosphate adenylyltransferase,J,H,"H,J"
PF00410.20,TIGR01632,pearson,two-sided,49544,0.304237637872569,[0.3  0.31],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL11,J,J,"J,J"
PF00410.20,TIGR01951,pearson,two-sided,49912,0.45407137036486234,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,transcription antitermination factor NusB,J,K,"J,K"
PF00410.20,TIGR01953,pearson,two-sided,51423,0.47708601320783117,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,transcription termination factor NusA,J,K,"J,K"
PF00410.20,TIGR02012,pearson,two-sided,49635,0.412099043688549,[0.4  0.42],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,protein RecA,J,L,"J,L"
PF00410.20,TIGR02013,pearson,two-sided,48348,0.33263259993977334,[0.32 0.34],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"DNA-directed RNA polymerase, beta subunit",J,K,"J,K"
PF00410.20,TIGR02027,pearson,two-sided,51175,0.45091733454794136,[0.44 0.46],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"DNA-directed RNA polymerase, alpha subunit",J,K,"J,K"
PF00410.20,TIGR02075,pearson,two-sided,47978,0.4226405986902749,[0.42 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,UMP kinase,J,F,"F,J"
PF00410.20,TIGR02191,pearson,two-sided,47917,0.4380577894622534,[0.43 0.45],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribonuclease III,J,J,"J,J"
PF00410.20,TIGR02273,pearson,two-sided,44015,0.4441648379663834,[0.44 0.45],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,16S rRNA processing protein RimM,J,J,"J,J"
PF00410.20,TIGR02350,pearson,two-sided,45342,0.23288874540402077,[0.22 0.24],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,chaperone protein DnaK,J,J,"J,J"
PF00410.20,TIGR02386,pearson,two-sided,47191,0.38951936174529345,[0.38 0.4 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
PF00410.20,TIGR02397,pearson,two-sided,49681,0.4227976053640343,[0.42 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
PF00410.20,TIGR02432,pearson,two-sided,47964,0.4335122671393044,[0.43 0.44],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
PF00410.20,TIGR02729,pearson,two-sided,50483,0.3973892346909438,[0.39 0.4 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,Obg family GTPase CgtA,J,J,"J,J"
PF00410.20,TIGR03263,pearson,two-sided,48057,0.49737303214959894,[0.49 0.5 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,guanylate kinase,J,F,"F,J"
PF00410.20,TIGR03594,pearson,two-sided,49039,0.47540562288320676,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosome-associated GTPase EngA,J,J,"J,J"
PF00410.20,TIGR03625,pearson,two-sided,51444,0.5088919656284623,[0.5  0.52],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,50S ribosomal protein uL3,J,J,"J,J"
PF00410.20,TIGR03632,pearson,two-sided,51931,0.5232480957203847,[0.52 0.53],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uS11,J,J,"J,J"
PF00410.20,TIGR03654,pearson,two-sided,53399,0.33987754457241004,[0.33 0.35],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,ribosomal protein uL6,J,J,"J,J"
PF00410.20,TIGR03723,pearson,two-sided,50248,0.4096534057334379,[0.4  0.42],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
PF00410.20,TIGR03725,pearson,two-sided,46662,0.341567068267029,[0.33 0.35],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
PF00410.20,TIGR03953,pearson,two-sided,51524,0.41093592407008606,[0.4  0.42],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein S8,50S ribosomal protein uL4,J,J,"J,J"
PF00466.21,PF01025.20,pearson,two-sided,47779,0.4161511348436778,[0.41 0.42],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,GrpE,J,O,"J,O"
PF00466.21,PF02576.18,pearson,two-sided,43125,0.35733266037937816,[0.35 0.37],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,RimP N-terminal domain,J,J,"J,J"
PF00466.21,PF03726.15,pearson,two-sided,47757,0.3254817583256019,[0.32 0.33],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,"Polyribonucleotide nucleotidyltransferase, RNA binding domain",J,J,"J,J"
PF00466.21,TIGR00006,pearson,two-sided,50332,0.3475139756238826,[0.34 0.36],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,16S rRNA (cytosine(1402)-N(4))-methyltransferase,J,J,"J,J"
PF00466.21,TIGR00019,pearson,two-sided,50953,0.46069727489236467,[0.45 0.47],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,peptide chain release factor 1,J,J,"J,J"
PF00466.21,TIGR00020,pearson,two-sided,50137,0.4194244793188623,[0.41 0.43],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,peptide chain release factor 2,J,J,"J,J"
PF00466.21,TIGR00029,pearson,two-sided,50815,0.34407744070591545,[0.34 0.35],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,ribosomal protein bS20,J,J,"J,J"
PF00466.21,TIGR00043,pearson,two-sided,50110,0.3430475942417181,[0.34 0.35],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,rRNA maturation RNase YbeY,J,J,"J,J"
PF00466.21,TIGR00054,pearson,two-sided,49671,0.40486848852525187,[0.4  0.41],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,RIP metalloprotease RseP,J,O,"J,O"
PF00466.21,TIGR00059,pearson,two-sided,51107,0.3705345667835032,[0.36 0.38],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,ribosomal protein bL17,J,J,"J,J"
PF00466.21,TIGR00061,pearson,two-sided,51239,0.334211692554895,[0.33 0.34],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,ribosomal protein bL21,J,J,"J,J"
PF00466.21,TIGR00064,pearson,two-sided,47661,0.39235723935616174,[0.38 0.4 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,signal recognition particle-docking protein FtsY,J,U,"J,U"
PF00466.21,TIGR00065,pearson,two-sided,47086,0.3030625332636884,[0.29 0.31],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,cell division protein FtsZ,J,D,"D,J"
PF00466.21,TIGR00082,pearson,two-sided,50016,0.4344144363405187,[0.43 0.44],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,ribosome-binding factor A,J,J,"J,J"
PF00466.21,TIGR00083,pearson,two-sided,46664,0.36330956643961765,[0.36 0.37],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,riboflavin biosynthesis protein RibF,J,H,"H,J"
PF00466.21,TIGR00084,pearson,two-sided,49194,0.37450213089499473,[0.37 0.38],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,Holliday junction DNA helicase RuvA,J,L,"J,L"
PF00466.21,TIGR00086,pearson,two-sided,50431,0.37794370986454046,[0.37 0.39],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,SsrA-binding protein,J,O,"J,O"
PF00466.21,TIGR00088,pearson,two-sided,51279,0.4587698744404458,[0.45 0.47],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,tRNA (guanine(37)-N(1))-methyltransferase,J,J,"J,J"
PF00466.21,TIGR00090,pearson,two-sided,47336,0.34127153072802746,[0.33 0.35],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,ribosome silencing factor,J,J,"J,J"
PF00466.21,TIGR00092,pearson,two-sided,50021,0.3573176715569878,[0.35 0.36],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,GTP-binding protein YchF,J,J,"J,J"
PF00466.21,TIGR00095,pearson,two-sided,48505,0.3788937223588212,[0.37 0.39],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,J,J,"J,J"
PF00466.21,TIGR00115,pearson,two-sided,47374,0.49454300928015704,[0.49 0.5 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,trigger factor,J,O,"J,O"
PF00466.21,TIGR00116,pearson,two-sided,50895,0.41381434924310045,[0.41 0.42],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,translation elongation factor Ts,J,J,"J,J"
PF00466.21,TIGR00138,pearson,two-sided,45460,0.3621229736989045,[0.35 0.37],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,16S rRNA (guanine(527)-N(7))-methyltransferase RsmG,J,J,"J,J"
PF00466.21,TIGR00158,pearson,two-sided,50819,0.3886536760644691,[0.38 0.4 ],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,ribosomal protein bL9,J,J,"J,J"
PF00466.21,TIGR00166,pearson,two-sided,51234,0.3068903097483821,[0.3  0.31],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,ribosomal protein bS6,J,J,"J,J"
PF00466.21,TIGR00168,pearson,two-sided,50204,0.34233282371227647,[0.33 0.35],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,translation initiation factor IF-3,J,J,"J,J"
PF00466.21,TIGR00186,pearson,two-sided,44200,0.3690048720785669,[0.36 0.38],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,"RNA methyltransferase, TrmH family, group 3",J,J,"J,J"
PF00466.21,TIGR00194,pearson,two-sided,50172,0.4151740757549321,[0.41 0.42],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,excinuclease ABC subunit C,J,L,"J,L"
PF00466.21,TIGR00250,pearson,two-sided,48864,0.35798649358363455,[0.35 0.37],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,putative transcription antitermination factor YqgF,J,J,"J,J"
PF00466.21,TIGR00337,pearson,two-sided,47323,0.4611532578425012,[0.45 0.47],0.0,0.0,fdr_bh,inf,1.0,Ribosomal protein L10,CTP synthase,J,F,"F,J"
